1.9500000000e-01 -3.4848525646e+03
1.9880000000e-01 -3.4094153080e+03
2.0260000000e-01 -3.3316682790e+03
2.0650000000e-01 -3.2517404912e+03
2.1030000000e-01 -3.1697473626e+03
2.1410000000e-01 -3.0857611964e+03
2.1790000000e-01 -2.9998517706e+03
2.2180000000e-01 -2.9120675026e+03
2.2560000000e-01 -2.8224660992e+03
2.2940000000e-01 -2.7310860992e+03
2.3320000000e-01 -2.6379904280e+03
2.3700000000e-01 -2.5432542278e+03
2.4090000000e-01 -2.4469730318e+03
2.4470000000e-01 -2.3492858804e+03
2.4850000000e-01 -2.2503534492e+03
2.5230000000e-01 -2.1503822374e+03
2.5620000000e-01 -2.0496203332e+03
2.6000000000e-01 -1.9483685145e+03
2.6380000000e-01 -1.8469494881e+03
2.6760000000e-01 -1.7457365639e+03
2.7150000000e-01 -1.6451287738e+03
2.7530000000e-01 -1.5455614005e+03
2.7910000000e-01 -1.4474669545e+03
2.8290000000e-01 -1.3512979171e+03
2.8670000000e-01 -1.2574977353e+03
2.9060000000e-01 -1.1664932464e+03
2.9440000000e-01 -1.0786956394e+03
2.9820000000e-01 -9.9446485784e+02
3.0200000000e-01 -9.1412661446e+02
3.0590000000e-01 -8.3795036032e+02
3.0970000000e-01 -7.6615677246e+02
3.1350000000e-01 -6.9889185438e+02
3.1730000000e-01 -6.3624681124e+02
3.2120000000e-01 -5.7824809652e+02
3.2500000000e-01 -5.2486965558e+02
3.2880000000e-01 -4.7602061760e+02
3.3260000000e-01 -4.3156855838e+02
3.3640000000e-01 -3.9134100314e+02
3.4030000000e-01 -3.5513253188e+02
3.4410000000e-01 -3.2272216122e+02
3.4790000000e-01 -2.9387031230e+02
3.5170000000e-01 -2.6834080398e+02
3.5560000000e-01 -2.4590246798e+02
3.5940000000e-01 -2.2634092828e+02
3.6320000000e-01 -2.0945897914e+02
3.6700000000e-01 -1.9508633213e+02
3.7090000000e-01 -1.8307931059e+02
3.7470000000e-01 -1.7332289424e+02
3.7850000000e-01 -1.6572608021e+02
3.8230000000e-01 -1.6022184583e+02
3.8620000000e-01 -1.5676042527e+02
3.9000000000e-01 -1.5530409942e+02
3.9380000000e-01 -1.5581916817e+02
3.9760000000e-01 -1.5826951976e+02
4.0140000000e-01 -1.6260850651e+02
4.0530000000e-01 -1.6877247574e+02
4.0910000000e-01 -1.7667351438e+02
4.1290000000e-01 -1.8619661667e+02
4.1670000000e-01 -1.9719405348e+02
4.2060000000e-01 -2.0948545678e+02
4.2440000000e-01 -2.2285600738e+02
4.2820000000e-01 -2.3706222000e+02
4.3200000000e-01 -2.5183193404e+02
4.3590000000e-01 -2.6687350958e+02
4.3970000000e-01 -2.8187929518e+02
4.4350000000e-01 -2.9653908530e+02
4.4730000000e-01 -3.1054445958e+02
4.5110000000e-01 -3.2360038272e+02
4.5500000000e-01 -3.3543462692e+02
4.5880000000e-01 -3.4580378010e+02
4.6260000000e-01 -3.5450573228e+02
4.6640000000e-01 -3.6138091266e+02
4.7030000000e-01 -3.6631931290e+02
4.7410000000e-01 -3.6926276198e+02
4.7790000000e-01 -3.7020554796e+02
4.8170000000e-01 -3.6919304002e+02
4.8560000000e-01 -3.6631751556e+02
4.8940000000e-01 -3.6171466538e+02
4.9320000000e-01 -3.5555492606e+02
4.9700000000e-01 -3.4803709174e+02
5.0090000000e-01 -3.3937819784e+02
5.0470000000e-01 -3.2980634030e+02
5.0850000000e-01 -3.1954895032e+02
5.1230000000e-01 -3.0882649994e+02
5.1610000000e-01 -2.9784300834e+02
5.2000000000e-01 -2.8678034588e+02
5.2380000000e-01 -2.7579377190e+02
5.2760000000e-01 -2.6500619602e+02
5.3140000000e-01 -2.5450821346e+02
5.3530000000e-01 -2.4435831366e+02
5.3910000000e-01 -2.3458479702e+02
5.4290000000e-01 -2.2518731200e+02
5.4670000000e-01 -2.1614413306e+02
5.5060000000e-01 -2.0741547624e+02
5.5440000000e-01 -1.9895258730e+02
5.5820000000e-01 -1.9070041789e+02
5.6200000000e-01 -1.8260744971e+02
5.6580000000e-01 -1.7462985334e+02
5.6970000000e-01 -1.6673631438e+02
5.7350000000e-01 -1.5891339079e+02
5.7730000000e-01 -1.5116516217e+02
5.8110000000e-01 -1.4351672413e+02
5.8500000000e-01 -1.3601214616e+02
5.8880000000e-01 -1.2871363047e+02
5.9260000000e-01 -1.2169589807e+02
5.9640000000e-01 -1.1504362579e+02
6.0030000000e-01 -1.0884492118e+02
6.0410000000e-01 -1.0318631077e+02
6.0790000000e-01 -9.8144720812e+01
6.1170000000e-01 -9.3783536146e+01
6.1560000000e-01 -9.0146229714e+01
6.1940000000e-01 -8.7252680710e+01
6.2320000000e-01 -8.5095130272e+01
6.2700000000e-01 -8.3637442736e+01
6.3080000000e-01 -8.2814512228e+01
6.3470000000e-01 -8.2534222196e+01
6.3850000000e-01 -8.2680346622e+01
6.4230000000e-01 -8.3117542610e+01
6.4610000000e-01 -8.3697174388e+01
6.5000000000e-01 -8.4264266646e+01
6.5380000000e-01 -8.4665126196e+01
6.5760000000e-01 -8.4754974190e+01
6.6140000000e-01 -8.4405613732e+01
6.6530000000e-01 -8.3512230048e+01
6.6910000000e-01 -8.1999569618e+01
6.7290000000e-01 -7.9825751462e+01
6.7670000000e-01 -7.6985859102e+01
6.8050000000e-01 -7.3512687908e+01
6.8440000000e-01 -6.9475452244e+01
6.8820000000e-01 -6.4977879164e+01
6.9200000000e-01 -6.0151907166e+01
6.9580000000e-01 -5.5152891574e+01
6.9970000000e-01 -5.0150843082e+01
7.0350000000e-01 -4.5322829058e+01
7.0730000000e-01 -4.0842297738e+01
7.1110000000e-01 -3.6871374900e+01
7.1500000000e-01 -3.3551184450e+01
7.1880000000e-01 -3.0994861900e+01
7.2260000000e-01 -2.9279906756e+01
7.2640000000e-01 -2.8444506630e+01
7.3020000000e-01 -2.8484311706e+01
7.3410000000e-01 -2.9352059102e+01
7.3790000000e-01 -3.0959178518e+01
7.4170000000e-01 -3.3179993030e+01
7.4550000000e-01 -3.5857593102e+01
7.4940000000e-01 -3.8811855888e+01
7.5320000000e-01 -4.1848209294e+01
7.5700000000e-01 -4.4768826534e+01
7.6080000000e-01 -4.7382290012e+01
7.6470000000e-01 -4.9514543992e+01
7.6850000000e-01 -5.1018462420e+01
7.7230000000e-01 -5.1782897090e+01
7.7610000000e-01 -5.1738853212e+01
7.8000000000e-01 -5.0864628364e+01
7.8380000000e-01 -4.9187784020e+01
7.8760000000e-01 -4.6784682680e+01
7.9140000000e-01 -4.3777476862e+01
7.9520000000e-01 -4.0328199386e+01
7.9910000000e-01 -3.6630460664e+01
8.0290000000e-01 -3.2899811668e+01
8.0670000000e-01 -2.9360684746e+01
8.1050000000e-01 -2.6234875688e+01
8.1440000000e-01 -2.3727567936e+01
8.1820000000e-01 -2.2015123942e+01
8.2200000000e-01 -2.1232504146e+01
8.2580000000e-01 -2.1463944904e+01
8.2970000000e-01 -2.2734894268e+01
8.3350000000e-01 -2.5007071706e+01
8.3730000000e-01 -2.8177170106e+01
8.4110000000e-01 -3.2078365818e+01
8.4490000000e-01 -3.6486147094e+01
8.4880000000e-01 -4.1127372324e+01
8.5260000000e-01 -4.5692102152e+01
8.5640000000e-01 -4.9850223594e+01
8.6020000000e-01 -5.3267819732e+01
8.6410000000e-01 -5.5627143162e+01
8.6790000000e-01 -5.6646576310e+01
8.7170000000e-01 -5.6101346922e+01
8.7550000000e-01 -5.3842393606e+01
8.7940000000e-01 -4.9814003694e+01
8.8320000000e-01 -4.4069535374e+01
8.8700000000e-01 -3.6781680040e+01
8.9080000000e-01 -2.8251368822e+01
8.9470000000e-01 -1.8909963745e+01
8.9850000000e-01 -9.3190818930e+00
9.0230000000e-01 -1.6106873568e-01
9.0610000000e-01 7.7697435388e+00
9.0990000000e-01 1.3584646842e+01
9.1380000000e-01 1.6320771787e+01
9.1760000000e-01 1.4964589310e+01
9.2140000000e-01 8.4795357436e+00
9.2520000000e-01 -4.1663376494e+00
9.2910000000e-01 -2.3970812646e+01
9.3290000000e-01 -5.1865342716e+01
9.3670000000e-01 -8.8692639264e+01
9.4050000000e-01 -1.3517454169e+02
9.4440000000e-01 -1.9189343774e+02
9.4820000000e-01 -2.5926375772e+02
9.5200000000e-01 -3.3753383046e+02
